user_id,day_of_week,start_time,end_time
63cba8b7-c64b-4f3c-9a73-2b23a8899db0,WEDNESDAY,14:00:00,16:00:00
63cba8b7-c64b-4f3c-9a73-2b23a8899db0,THURSDAY,12:00:00,15:00:00
63cba8b7-c64b-4f3c-9a73-2b23a8899db0,THURSDAY,18:00:00,22:00:00
63cba8b7-c64b-4f3c-9a73-2b23a8899db0,FRIDAY,03:00:00,07:00:00
b93f7937-d2cd-4842-bf13-d5e8ad5a0000,FRIDAY,20:00:00,21:00:00
1ff779e0-9ec8-4f4a-b9bb-10aebd279c6a,SUNDAY,09:00:00,10:00:00
1ff779e0-9ec8-4f4a-b9bb-10aebd279c6a,FRIDAY,14:00:00,18:00:00
822b5f24-5b6c-4d3b-8f97-27220d9586b9,WEDNESDAY,21:00:00,22:00:00
18b99ca2-0f7d-4175-97aa-e086a1eeba27,FRIDAY,16:00:00,20:00:00
cc74f256-3969-4f68-9c46-59a8c6fa1e6f,THURSDAY,11:00:00,15:00:00
cc74f256-3969-4f68-9c46-59a8c6fa1e6f,FRIDAY,21:00:00,23:00:00
8834d769-3276-4ec9-972e-c376aae99e25,SUNDAY,04:00:00,07:00:00
8834d769-3276-4ec9-972e-c376aae99e25,WEDNESDAY,10:00:00,13:00:00
8834d769-3276-4ec9-972e-c376aae99e25,SUNDAY,11:00:00,13:00:00
424ad6cd-cfa8-4dda-9ef4-290f523d8954,SATURDAY,17:00:00,18:00:00
424ad6cd-cfa8-4dda-9ef4-290f523d8954,TUESDAY,17:00:00,19:00:00
424ad6cd-cfa8-4dda-9ef4-290f523d8954,FRIDAY,12:00:00,14:00:00
41bcad26-d976-439d-94c4-dec7efa1ee27,TUESDAY,18:00:00,19:00:00
41bcad26-d976-439d-94c4-dec7efa1ee27,TUESDAY,07:00:00,11:00:00
e4905dba-c7be-401e-80b4-fa264bceb43f,TUESDAY,02:00:00,06:00:00
e4905dba-c7be-401e-80b4-fa264bceb43f,THURSDAY,03:00:00,07:00:00
e4905dba-c7be-401e-80b4-fa264bceb43f,MONDAY,21:00:00,23:00:00
f088e57e-d71f-4230-a2f3-9241ba866a5a,SATURDAY,13:00:00,15:00:00
988b041e-4889-444c-9743-95eb2dd0040d,SATURDAY,05:00:00,08:00:00
988b041e-4889-444c-9743-95eb2dd0040d,SATURDAY,19:00:00,20:00:00
988b041e-4889-444c-9743-95eb2dd0040d,FRIDAY,03:00:00,04:00:00
988b041e-4889-444c-9743-95eb2dd0040d,TUESDAY,13:00:00,14:00:00
1cd74b51-0972-46fc-b63f-cf61989b032c,FRIDAY,10:00:00,13:00:00
1cd74b51-0972-46fc-b63f-cf61989b032c,THURSDAY,05:00:00,08:00:00
1cd74b51-0972-46fc-b63f-cf61989b032c,THURSDAY,18:00:00,20:00:00
1cd74b51-0972-46fc-b63f-cf61989b032c,TUESDAY,01:00:00,03:00:00
aff602ca-ae63-4f6a-91ca-ac48942f9f17,TUESDAY,06:00:00,07:00:00
aff602ca-ae63-4f6a-91ca-ac48942f9f17,SUNDAY,04:00:00,07:00:00
aff602ca-ae63-4f6a-91ca-ac48942f9f17,SUNDAY,15:00:00,16:00:00
107c4632-bb1f-4be4-abe9-697e34187478,TUESDAY,14:00:00,15:00:00
107c4632-bb1f-4be4-abe9-697e34187478,THURSDAY,10:00:00,13:00:00
107c4632-bb1f-4be4-abe9-697e34187478,SATURDAY,02:00:00,05:00:00
107c4632-bb1f-4be4-abe9-697e34187478,WEDNESDAY,07:00:00,08:00:00
f16f570a-ef2e-4fb5-b870-03d819727882,FRIDAY,09:00:00,11:00:00
f16f570a-ef2e-4fb5-b870-03d819727882,MONDAY,14:00:00,15:00:00
7e36a1f5-e216-4ccb-9dc7-4480e6ef4b3e,THURSDAY,04:00:00,08:00:00
0d786be3-51b8-4b90-97c6-b110b695b40d,MONDAY,09:00:00,12:00:00
0d786be3-51b8-4b90-97c6-b110b695b40d,WEDNESDAY,21:00:00,23:00:00
0d786be3-51b8-4b90-97c6-b110b695b40d,TUESDAY,18:00:00,19:00:00
0d786be3-51b8-4b90-97c6-b110b695b40d,SUNDAY,01:00:00,03:00:00
47300f2d-4479-45cd-9f5a-64200c8b5bc6,WEDNESDAY,21:00:00,23:00:00
0a7b1040-ac72-4cf7-950d-05f96004d716,TUESDAY,12:00:00,16:00:00
0a7b1040-ac72-4cf7-950d-05f96004d716,WEDNESDAY,12:00:00,15:00:00
0a7b1040-ac72-4cf7-950d-05f96004d716,MONDAY,19:00:00,20:00:00
0a7b1040-ac72-4cf7-950d-05f96004d716,THURSDAY,15:00:00,19:00:00
55904b07-40d0-4225-86a1-c4836fa35e8e,SATURDAY,08:00:00,09:00:00
7caa80ef-2516-4595-b042-af9b5bb6c768,TUESDAY,15:00:00,19:00:00
7caa80ef-2516-4595-b042-af9b5bb6c768,FRIDAY,11:00:00,13:00:00
6eea34d5-89ab-45e7-99e8-43a63b9525ae,FRIDAY,17:00:00,19:00:00
6eea34d5-89ab-45e7-99e8-43a63b9525ae,WEDNESDAY,01:00:00,03:00:00
6eea34d5-89ab-45e7-99e8-43a63b9525ae,THURSDAY,07:00:00,09:00:00
6eea34d5-89ab-45e7-99e8-43a63b9525ae,WEDNESDAY,16:00:00,20:00:00
d001af08-17ad-467d-a142-77d0109f4c66,WEDNESDAY,12:00:00,14:00:00
d001af08-17ad-467d-a142-77d0109f4c66,MONDAY,19:00:00,22:00:00
cd5fc103-f379-40d5-a022-4081da2dbb06,MONDAY,01:00:00,02:00:00
cd5fc103-f379-40d5-a022-4081da2dbb06,SUNDAY,13:00:00,14:00:00
d8b1975c-8fae-4126-83ab-de7cf65abaf2,FRIDAY,17:00:00,18:00:00
d8b1975c-8fae-4126-83ab-de7cf65abaf2,MONDAY,19:00:00,21:00:00
d8b1975c-8fae-4126-83ab-de7cf65abaf2,THURSDAY,21:00:00,23:00:00
ad685c10-a4ca-44c5-9ca6-b7780d18ec59,SATURDAY,09:00:00,11:00:00
ad685c10-a4ca-44c5-9ca6-b7780d18ec59,FRIDAY,09:00:00,12:00:00
ad685c10-a4ca-44c5-9ca6-b7780d18ec59,MONDAY,04:00:00,08:00:00
f3e78cd1-6528-4298-bbce-5ccea35476d4,MONDAY,01:00:00,02:00:00
f3e78cd1-6528-4298-bbce-5ccea35476d4,TUESDAY,21:00:00,22:00:00
f3e78cd1-6528-4298-bbce-5ccea35476d4,TUESDAY,18:00:00,21:00:00
f3e78cd1-6528-4298-bbce-5ccea35476d4,SATURDAY,16:00:00,20:00:00
ea0e0742-d2ad-4be1-99a3-a5e9a7af4f3c,SUNDAY,10:00:00,14:00:00
ea0e0742-d2ad-4be1-99a3-a5e9a7af4f3c,MONDAY,13:00:00,15:00:00
ea0e0742-d2ad-4be1-99a3-a5e9a7af4f3c,WEDNESDAY,19:00:00,23:00:00
ea0e0742-d2ad-4be1-99a3-a5e9a7af4f3c,THURSDAY,12:00:00,13:00:00
57fa8eaa-f747-4764-a050-5b51c868705e,SUNDAY,00:00:00,01:00:00
57fa8eaa-f747-4764-a050-5b51c868705e,SATURDAY,07:00:00,08:00:00
57fa8eaa-f747-4764-a050-5b51c868705e,WEDNESDAY,07:00:00,11:00:00
57fa8eaa-f747-4764-a050-5b51c868705e,TUESDAY,04:00:00,05:00:00
cb99b9a0-f5df-4051-a240-82db20f3339a,WEDNESDAY,13:00:00,16:00:00
cb99b9a0-f5df-4051-a240-82db20f3339a,TUESDAY,07:00:00,11:00:00
cb99b9a0-f5df-4051-a240-82db20f3339a,FRIDAY,20:00:00,22:00:00
2d3ffc49-58bf-4d84-91cf-8c2cd87180b5,MONDAY,01:00:00,02:00:00
2d3ffc49-58bf-4d84-91cf-8c2cd87180b5,WEDNESDAY,04:00:00,05:00:00
561f4b86-ce27-4e55-8260-f7517bbef76a,FRIDAY,06:00:00,07:00:00
561f4b86-ce27-4e55-8260-f7517bbef76a,MONDAY,05:00:00,06:00:00
561f4b86-ce27-4e55-8260-f7517bbef76a,WEDNESDAY,08:00:00,09:00:00
42eb12c3-7279-4432-83e1-d9e869bf5251,THURSDAY,17:00:00,21:00:00
42eb12c3-7279-4432-83e1-d9e869bf5251,THURSDAY,14:00:00,17:00:00
42eb12c3-7279-4432-83e1-d9e869bf5251,SUNDAY,17:00:00,21:00:00
42eb12c3-7279-4432-83e1-d9e869bf5251,SATURDAY,01:00:00,02:00:00
46748dc6-8e6a-4789-bcc6-f416ec40836a,FRIDAY,20:00:00,22:00:00
46748dc6-8e6a-4789-bcc6-f416ec40836a,MONDAY,17:00:00,18:00:00
46748dc6-8e6a-4789-bcc6-f416ec40836a,MONDAY,03:00:00,06:00:00
7d6ac0d3-6da7-499b-b882-628253339829,MONDAY,11:00:00,12:00:00
7d6ac0d3-6da7-499b-b882-628253339829,SUNDAY,13:00:00,17:00:00
e8d906c9-20cd-43de-8442-7eb4b6148710,FRIDAY,05:00:00,06:00:00
78f7deaf-5bc4-43ab-b39f-a7e9162d139d,FRIDAY,06:00:00,09:00:00
78f7deaf-5bc4-43ab-b39f-a7e9162d139d,TUESDAY,07:00:00,11:00:00
78f7deaf-5bc4-43ab-b39f-a7e9162d139d,WEDNESDAY,06:00:00,07:00:00
19d183d8-72a9-462e-a498-ee103bf672e1,WEDNESDAY,02:00:00,06:00:00
40573173-a388-4ea2-a7bb-57e1bb61b8b5,SATURDAY,14:00:00,17:00:00
40573173-a388-4ea2-a7bb-57e1bb61b8b5,MONDAY,01:00:00,04:00:00
4aabb608-365d-4ba2-aeb5-2b02f2450d98,SATURDAY,21:00:00,22:00:00
4aabb608-365d-4ba2-aeb5-2b02f2450d98,FRIDAY,13:00:00,15:00:00
4aabb608-365d-4ba2-aeb5-2b02f2450d98,THURSDAY,20:00:00,23:00:00
4aabb608-365d-4ba2-aeb5-2b02f2450d98,THURSDAY,17:00:00,19:00:00
b832e59d-4b55-4a7c-bf8e-b0b4f062a4da,SUNDAY,21:00:00,23:00:00
b832e59d-4b55-4a7c-bf8e-b0b4f062a4da,WEDNESDAY,12:00:00,13:00:00
98847116-6326-4943-b995-cd4f5b24a124,THURSDAY,04:00:00,07:00:00
98847116-6326-4943-b995-cd4f5b24a124,MONDAY,16:00:00,18:00:00
98847116-6326-4943-b995-cd4f5b24a124,THURSDAY,17:00:00,20:00:00
0b49fe57-104f-4050-adde-9f34a623081b,FRIDAY,08:00:00,09:00:00
0b49fe57-104f-4050-adde-9f34a623081b,THURSDAY,09:00:00,11:00:00
9c7943b2-277b-41f6-8c29-69da449a7c6f,THURSDAY,13:00:00,16:00:00
9c7943b2-277b-41f6-8c29-69da449a7c6f,TUESDAY,13:00:00,15:00:00
9c7943b2-277b-41f6-8c29-69da449a7c6f,SATURDAY,05:00:00,09:00:00
9c7943b2-277b-41f6-8c29-69da449a7c6f,SUNDAY,15:00:00,18:00:00
ddffd16e-237c-4f56-a88f-df051e41a637,TUESDAY,12:00:00,16:00:00
ddffd16e-237c-4f56-a88f-df051e41a637,MONDAY,10:00:00,14:00:00
ddffd16e-237c-4f56-a88f-df051e41a637,SUNDAY,19:00:00,22:00:00
ddffd16e-237c-4f56-a88f-df051e41a637,MONDAY,05:00:00,07:00:00
048a5f39-bff3-412b-aeff-d16ffd024a2b,SUNDAY,06:00:00,09:00:00
048a5f39-bff3-412b-aeff-d16ffd024a2b,TUESDAY,11:00:00,12:00:00
048a5f39-bff3-412b-aeff-d16ffd024a2b,FRIDAY,02:00:00,06:00:00
dda2f931-b1ea-4ad7-98d4-215eee046561,TUESDAY,04:00:00,06:00:00
dda2f931-b1ea-4ad7-98d4-215eee046561,TUESDAY,18:00:00,21:00:00
3c31ef20-124d-4101-9400-2115a1c73066,SUNDAY,07:00:00,11:00:00
d8feb0ef-a9c2-4b16-bba6-f1ba172bb314,SUNDAY,11:00:00,12:00:00
fb5bc3ea-2ba2-448f-abd0-174f2ea3d8a8,SATURDAY,12:00:00,16:00:00
fb5bc3ea-2ba2-448f-abd0-174f2ea3d8a8,THURSDAY,04:00:00,05:00:00
fb5bc3ea-2ba2-448f-abd0-174f2ea3d8a8,THURSDAY,08:00:00,12:00:00
fb5bc3ea-2ba2-448f-abd0-174f2ea3d8a8,WEDNESDAY,17:00:00,21:00:00
0ad35554-8c97-4664-8153-a3fecb09e82c,SUNDAY,11:00:00,15:00:00
0ad35554-8c97-4664-8153-a3fecb09e82c,FRIDAY,15:00:00,18:00:00
0ad35554-8c97-4664-8153-a3fecb09e82c,MONDAY,09:00:00,12:00:00
0ad35554-8c97-4664-8153-a3fecb09e82c,WEDNESDAY,12:00:00,16:00:00
e0bb2457-6841-45b0-badb-19de54d7094a,FRIDAY,04:00:00,07:00:00
a8d03fbc-2178-4524-9881-3f0c5c8d917a,MONDAY,07:00:00,10:00:00
14299812-328d-4cb6-a038-66bfd340bc79,SATURDAY,09:00:00,11:00:00
14299812-328d-4cb6-a038-66bfd340bc79,SUNDAY,18:00:00,19:00:00
13042b0d-5200-42d4-8747-82170b47fe18,FRIDAY,08:00:00,09:00:00
13042b0d-5200-42d4-8747-82170b47fe18,SATURDAY,05:00:00,06:00:00
13042b0d-5200-42d4-8747-82170b47fe18,THURSDAY,03:00:00,05:00:00
df09c1bd-1224-4752-999d-0869135c9842,SATURDAY,19:00:00,21:00:00
70531c4a-90ef-4758-afe5-7201f0dd33ad,WEDNESDAY,06:00:00,10:00:00
70531c4a-90ef-4758-afe5-7201f0dd33ad,SATURDAY,16:00:00,17:00:00
70531c4a-90ef-4758-afe5-7201f0dd33ad,SUNDAY,07:00:00,11:00:00
70531c4a-90ef-4758-afe5-7201f0dd33ad,SUNDAY,16:00:00,19:00:00
ca6d8012-2cef-4641-95fe-256c1d1b69ed,MONDAY,20:00:00,23:00:00
c473b331-be73-4e54-a66d-08e2211fba57,FRIDAY,00:00:00,04:00:00
c473b331-be73-4e54-a66d-08e2211fba57,WEDNESDAY,03:00:00,04:00:00
c473b331-be73-4e54-a66d-08e2211fba57,FRIDAY,01:00:00,02:00:00
02f6e824-caae-4029-b4d8-05905bacc4b8,MONDAY,00:00:00,03:00:00
88572404-451e-4f9f-8030-0b6989d45c5e,MONDAY,08:00:00,12:00:00
88572404-451e-4f9f-8030-0b6989d45c5e,FRIDAY,18:00:00,19:00:00
88572404-451e-4f9f-8030-0b6989d45c5e,SUNDAY,20:00:00,22:00:00
88572404-451e-4f9f-8030-0b6989d45c5e,WEDNESDAY,03:00:00,06:00:00
92df6913-3870-4a3e-bfad-2a6838844284,SUNDAY,12:00:00,13:00:00
bac5decb-cb68-4143-b23a-2879965a71c7,FRIDAY,12:00:00,16:00:00
bac5decb-cb68-4143-b23a-2879965a71c7,TUESDAY,16:00:00,17:00:00
bac5decb-cb68-4143-b23a-2879965a71c7,WEDNESDAY,01:00:00,04:00:00
edf65c64-f8c8-4e4a-ba49-f60858d2db12,THURSDAY,02:00:00,05:00:00
edf65c64-f8c8-4e4a-ba49-f60858d2db12,SATURDAY,03:00:00,04:00:00
edf65c64-f8c8-4e4a-ba49-f60858d2db12,THURSDAY,12:00:00,15:00:00
edf65c64-f8c8-4e4a-ba49-f60858d2db12,TUESDAY,04:00:00,07:00:00
7ba96f91-756b-4519-ad5f-cc00658fb9af,SATURDAY,12:00:00,14:00:00
7ba96f91-756b-4519-ad5f-cc00658fb9af,WEDNESDAY,15:00:00,19:00:00
7ba96f91-756b-4519-ad5f-cc00658fb9af,TUESDAY,21:00:00,22:00:00
b506266f-8092-4db9-a802-421fef3081c8,SATURDAY,06:00:00,07:00:00
b506266f-8092-4db9-a802-421fef3081c8,FRIDAY,09:00:00,13:00:00
b506266f-8092-4db9-a802-421fef3081c8,SUNDAY,07:00:00,11:00:00
b506266f-8092-4db9-a802-421fef3081c8,TUESDAY,15:00:00,19:00:00
aa9c2ea2-2aa2-42ea-a2a2-003860527c3f,FRIDAY,17:00:00,20:00:00
aa9c2ea2-2aa2-42ea-a2a2-003860527c3f,THURSDAY,14:00:00,16:00:00
7441e770-61ff-46e2-9f98-c04fa9806166,MONDAY,15:00:00,17:00:00
7441e770-61ff-46e2-9f98-c04fa9806166,WEDNESDAY,06:00:00,09:00:00
7441e770-61ff-46e2-9f98-c04fa9806166,SATURDAY,17:00:00,19:00:00
7441e770-61ff-46e2-9f98-c04fa9806166,SUNDAY,03:00:00,04:00:00
52040f0e-2b95-4464-9587-5ef47809d2aa,SUNDAY,12:00:00,13:00:00
52040f0e-2b95-4464-9587-5ef47809d2aa,MONDAY,20:00:00,21:00:00
eec1b9ef-27a0-446f-8846-58eb7f88fc70,MONDAY,11:00:00,15:00:00
eec1b9ef-27a0-446f-8846-58eb7f88fc70,MONDAY,21:00:00,23:00:00
eec1b9ef-27a0-446f-8846-58eb7f88fc70,THURSDAY,00:00:00,04:00:00
eec1b9ef-27a0-446f-8846-58eb7f88fc70,SUNDAY,11:00:00,12:00:00
33ca6a1b-28b0-4ef8-982b-a1cec8d55a1f,SATURDAY,10:00:00,12:00:00
33ca6a1b-28b0-4ef8-982b-a1cec8d55a1f,SATURDAY,21:00:00,23:00:00
33ca6a1b-28b0-4ef8-982b-a1cec8d55a1f,MONDAY,21:00:00,23:00:00
33ca6a1b-28b0-4ef8-982b-a1cec8d55a1f,SUNDAY,15:00:00,19:00:00
bd35fdf3-4bdf-4109-a9c5-277bae8fc220,MONDAY,10:00:00,12:00:00
039d8910-587a-4a6f-8757-bc591a604caf,MONDAY,17:00:00,20:00:00
039d8910-587a-4a6f-8757-bc591a604caf,WEDNESDAY,08:00:00,09:00:00
039d8910-587a-4a6f-8757-bc591a604caf,SUNDAY,14:00:00,17:00:00
0eb2685d-f23b-4b17-a916-e301a7e5ef59,FRIDAY,21:00:00,22:00:00
0eb2685d-f23b-4b17-a916-e301a7e5ef59,FRIDAY,14:00:00,17:00:00
0eb2685d-f23b-4b17-a916-e301a7e5ef59,WEDNESDAY,18:00:00,20:00:00
0eb2685d-f23b-4b17-a916-e301a7e5ef59,TUESDAY,06:00:00,09:00:00
dcd5f2e0-8c7d-4958-bd4e-bb489ac6977b,TUESDAY,07:00:00,09:00:00
dcd5f2e0-8c7d-4958-bd4e-bb489ac6977b,THURSDAY,20:00:00,22:00:00
dcd5f2e0-8c7d-4958-bd4e-bb489ac6977b,MONDAY,10:00:00,12:00:00
13dcc7ea-d76b-4673-8280-d410959dfe6a,MONDAY,06:00:00,07:00:00
0b79805c-446c-4278-854a-9f8850384757,SATURDAY,11:00:00,14:00:00
0b79805c-446c-4278-854a-9f8850384757,FRIDAY,20:00:00,22:00:00
d9150de2-8738-40b9-bdee-08f9b8ddf455,FRIDAY,02:00:00,04:00:00
5a474237-04db-4d01-95dc-e2683fab4790,THURSDAY,12:00:00,16:00:00
5a474237-04db-4d01-95dc-e2683fab4790,WEDNESDAY,15:00:00,17:00:00
5a474237-04db-4d01-95dc-e2683fab4790,THURSDAY,13:00:00,15:00:00
c9f9847e-7c09-49d1-b0e2-5ebde52b4e2a,WEDNESDAY,14:00:00,18:00:00
c9f9847e-7c09-49d1-b0e2-5ebde52b4e2a,FRIDAY,15:00:00,18:00:00
4ec005dc-3d29-480f-bf7c-d294bdc66ffc,THURSDAY,13:00:00,17:00:00
feca600b-2568-462d-88c5-b1f9655a626e,THURSDAY,16:00:00,20:00:00
feca600b-2568-462d-88c5-b1f9655a626e,FRIDAY,12:00:00,16:00:00
feca600b-2568-462d-88c5-b1f9655a626e,FRIDAY,15:00:00,18:00:00
8ca4db46-b5d7-4123-8506-18624fcae00a,SUNDAY,12:00:00,13:00:00
e93ab3aa-6914-4cf5-9a31-139363d1848f,SUNDAY,21:00:00,22:00:00
e93ab3aa-6914-4cf5-9a31-139363d1848f,SATURDAY,19:00:00,22:00:00
e93ab3aa-6914-4cf5-9a31-139363d1848f,SUNDAY,15:00:00,18:00:00
e8ce8654-7397-4539-aadd-58bbe30eb1d9,MONDAY,15:00:00,16:00:00
e8ce8654-7397-4539-aadd-58bbe30eb1d9,SUNDAY,20:00:00,21:00:00
e8ce8654-7397-4539-aadd-58bbe30eb1d9,SUNDAY,21:00:00,23:00:00
e8ce8654-7397-4539-aadd-58bbe30eb1d9,TUESDAY,14:00:00,16:00:00
889310ee-62e3-4b72-a6c3-06e2be2cb527,SATURDAY,09:00:00,12:00:00
889310ee-62e3-4b72-a6c3-06e2be2cb527,SATURDAY,11:00:00,15:00:00
889310ee-62e3-4b72-a6c3-06e2be2cb527,SATURDAY,16:00:00,20:00:00
889310ee-62e3-4b72-a6c3-06e2be2cb527,FRIDAY,17:00:00,20:00:00
048cb14c-5d97-443d-b996-a7ffc58aedca,MONDAY,10:00:00,12:00:00
048cb14c-5d97-443d-b996-a7ffc58aedca,MONDAY,15:00:00,16:00:00
048cb14c-5d97-443d-b996-a7ffc58aedca,SUNDAY,15:00:00,17:00:00
7cd5208e-5041-4a80-93f6-7ebef747142a,MONDAY,14:00:00,17:00:00
7cd5208e-5041-4a80-93f6-7ebef747142a,MONDAY,15:00:00,18:00:00
7cd5208e-5041-4a80-93f6-7ebef747142a,MONDAY,00:00:00,04:00:00
12ee52e4-c7da-41d3-8442-dd786db6b956,SUNDAY,04:00:00,07:00:00
0b33d776-b72e-4b94-bce1-67fb2f1b001e,WEDNESDAY,03:00:00,05:00:00
0b33d776-b72e-4b94-bce1-67fb2f1b001e,SUNDAY,05:00:00,08:00:00
314001d0-97a5-42e5-a0a3-403e1d17dfda,FRIDAY,11:00:00,13:00:00
314001d0-97a5-42e5-a0a3-403e1d17dfda,WEDNESDAY,19:00:00,22:00:00
314001d0-97a5-42e5-a0a3-403e1d17dfda,FRIDAY,15:00:00,17:00:00
314001d0-97a5-42e5-a0a3-403e1d17dfda,SATURDAY,01:00:00,03:00:00
4a06f685-7a83-4a74-91c0-cf7f87d191a6,FRIDAY,07:00:00,11:00:00
4a06f685-7a83-4a74-91c0-cf7f87d191a6,MONDAY,05:00:00,06:00:00
4a06f685-7a83-4a74-91c0-cf7f87d191a6,THURSDAY,19:00:00,22:00:00
674a09c9-b1a0-4902-a9e4-b2dcadf6ad95,SUNDAY,07:00:00,09:00:00
674a09c9-b1a0-4902-a9e4-b2dcadf6ad95,SATURDAY,09:00:00,11:00:00
674a09c9-b1a0-4902-a9e4-b2dcadf6ad95,SATURDAY,12:00:00,13:00:00
87f6ec36-324e-418f-bafa-e36cb23ed464,TUESDAY,08:00:00,11:00:00
87f6ec36-324e-418f-bafa-e36cb23ed464,WEDNESDAY,12:00:00,16:00:00
87f6ec36-324e-418f-bafa-e36cb23ed464,THURSDAY,17:00:00,20:00:00
87f6ec36-324e-418f-bafa-e36cb23ed464,WEDNESDAY,14:00:00,18:00:00
f77b15b7-41e5-4c2b-a197-ef386c933e2a,MONDAY,06:00:00,09:00:00
f77b15b7-41e5-4c2b-a197-ef386c933e2a,FRIDAY,15:00:00,16:00:00
f77b15b7-41e5-4c2b-a197-ef386c933e2a,TUESDAY,10:00:00,12:00:00
4b1a8368-2f58-4420-831b-485ff891d215,TUESDAY,07:00:00,10:00:00
e3149075-10aa-47b3-bb10-d171b0815bfc,SATURDAY,16:00:00,18:00:00
e3149075-10aa-47b3-bb10-d171b0815bfc,WEDNESDAY,19:00:00,22:00:00
3095c9a3-4f3b-4e77-9602-30c083aba22b,TUESDAY,12:00:00,15:00:00
3095c9a3-4f3b-4e77-9602-30c083aba22b,THURSDAY,21:00:00,22:00:00
3095c9a3-4f3b-4e77-9602-30c083aba22b,TUESDAY,02:00:00,06:00:00
5d9d17f0-b89d-45b5-a649-9c377d9384d0,THURSDAY,07:00:00,11:00:00
5d9d17f0-b89d-45b5-a649-9c377d9384d0,SUNDAY,02:00:00,06:00:00
5d9d17f0-b89d-45b5-a649-9c377d9384d0,THURSDAY,08:00:00,09:00:00
5d9d17f0-b89d-45b5-a649-9c377d9384d0,SATURDAY,21:00:00,23:00:00
11d2074f-b51a-4165-9ea7-e8f32b2ac7c7,TUESDAY,04:00:00,07:00:00
11d2074f-b51a-4165-9ea7-e8f32b2ac7c7,MONDAY,11:00:00,12:00:00
11d2074f-b51a-4165-9ea7-e8f32b2ac7c7,FRIDAY,04:00:00,06:00:00
8a7fa8eb-9136-4b5d-84dc-047c374ce8f1,WEDNESDAY,13:00:00,16:00:00
8a7fa8eb-9136-4b5d-84dc-047c374ce8f1,TUESDAY,00:00:00,01:00:00
38b7b17e-b826-453e-a301-225eca91e842,SUNDAY,14:00:00,18:00:00
38b7b17e-b826-453e-a301-225eca91e842,THURSDAY,13:00:00,16:00:00
38b7b17e-b826-453e-a301-225eca91e842,WEDNESDAY,12:00:00,16:00:00
636897b6-a801-43a0-b798-5c20759953e7,SUNDAY,06:00:00,09:00:00
4d0865ed-0994-4761-88ca-7a54af3b2fd6,THURSDAY,09:00:00,13:00:00
9d91372e-bde0-4bea-b2a8-6c136854bcbb,MONDAY,02:00:00,05:00:00
9d91372e-bde0-4bea-b2a8-6c136854bcbb,SUNDAY,11:00:00,15:00:00
9d91372e-bde0-4bea-b2a8-6c136854bcbb,FRIDAY,15:00:00,16:00:00
1e5f604d-8be6-4709-a6df-9207b6a6c9a1,SUNDAY,16:00:00,20:00:00
1e5f604d-8be6-4709-a6df-9207b6a6c9a1,THURSDAY,18:00:00,22:00:00
1dfea4c7-dead-4280-b23b-5db15fcaefe5,TUESDAY,00:00:00,03:00:00
1dfea4c7-dead-4280-b23b-5db15fcaefe5,TUESDAY,04:00:00,06:00:00
1dfea4c7-dead-4280-b23b-5db15fcaefe5,MONDAY,21:00:00,22:00:00
a30972db-5b56-477e-90bb-3d2503902fca,FRIDAY,21:00:00,23:00:00
1273e42e-8634-4cb7-9064-14fe7e3749c8,SUNDAY,08:00:00,11:00:00
1273e42e-8634-4cb7-9064-14fe7e3749c8,TUESDAY,18:00:00,19:00:00
84472df1-9d5e-43f7-921d-adcba4464bd8,MONDAY,21:00:00,23:00:00
84472df1-9d5e-43f7-921d-adcba4464bd8,THURSDAY,04:00:00,05:00:00
84472df1-9d5e-43f7-921d-adcba4464bd8,WEDNESDAY,05:00:00,09:00:00
84472df1-9d5e-43f7-921d-adcba4464bd8,MONDAY,05:00:00,09:00:00
058fb5b5-2208-424a-95d3-b58cdb939398,SATURDAY,21:00:00,23:00:00
058fb5b5-2208-424a-95d3-b58cdb939398,MONDAY,08:00:00,12:00:00
1b84b9cf-7e4f-4196-a129-d812f6ab0936,FRIDAY,07:00:00,09:00:00
7bf23232-63f3-4af8-98ef-1a90b9259628,SUNDAY,04:00:00,07:00:00
7bf23232-63f3-4af8-98ef-1a90b9259628,WEDNESDAY,11:00:00,14:00:00
7bf23232-63f3-4af8-98ef-1a90b9259628,TUESDAY,09:00:00,11:00:00
7bf23232-63f3-4af8-98ef-1a90b9259628,TUESDAY,07:00:00,11:00:00
a7618260-a5c1-44cc-ab77-ad8198b5a9e7,THURSDAY,04:00:00,05:00:00
a7618260-a5c1-44cc-ab77-ad8198b5a9e7,TUESDAY,20:00:00,22:00:00
82d55da8-3b3c-43eb-82f4-6644fffede36,SUNDAY,02:00:00,05:00:00
82d55da8-3b3c-43eb-82f4-6644fffede36,THURSDAY,20:00:00,21:00:00
82d55da8-3b3c-43eb-82f4-6644fffede36,WEDNESDAY,05:00:00,09:00:00
8920e8ce-3312-4daf-a7d0-13015b7ab899,TUESDAY,19:00:00,22:00:00
8920e8ce-3312-4daf-a7d0-13015b7ab899,SATURDAY,12:00:00,16:00:00
8920e8ce-3312-4daf-a7d0-13015b7ab899,MONDAY,01:00:00,03:00:00
908a9679-0097-4910-b825-81705972b74a,MONDAY,10:00:00,14:00:00
01591378-53b3-40c8-8443-2499571240f5,SATURDAY,12:00:00,13:00:00
93da7192-ce43-455a-9686-399a9c18f993,WEDNESDAY,18:00:00,22:00:00
